condition,variant,step,query,entropy,top_margin,candidate_a,candidate_b,candidate_margin,top_token,expected_candidate,revisit8,revisit16,revisit32,is_value_slot
cooking_wrong,local64,106, brown,1.8138574361801147,0.75, evenly, them,4.875, evenly,,0.0059182068216614425,0.0064413780346512794,0.0025506849051453173,0
cooking_wrong,local64,107, evenly,1.16112220287323,1.375,".
",".

",2.125,".
",,0.004855395294725895,0.0035151003976352513,0.0016564767574891448,0
cooking_wrong,local64,108,".
",0.7628641724586487,4.9375,5,  ,7.125,5,,0.04786202101968229,0.05007174372440204,0.023046549526043236,0
cooking_wrong,local64,109,5,0.0204166267067194,9.1875,., (,12.5625,.,,0.0008590886718593538,0.0018970961682498455,0.0031099406769499183,0
cooking_wrong,local64,110,.,3.0937891006469727,0.75, Remove, Alternatively,3.0625, Serve,,0.005457423627376556,0.004937250341754407,0.0026722094044089317,0
cooking_wrong,local64,111, Remove,0.3546983301639557,2.5, the, and,5.25, the,,0.0029092690092511475,0.0034942745696753263,0.0016240665572695434,0
cooking_wrong,local64,112, the,0.7890141606330872,3.0, brat, cooked,4.0, brat,,0.004126162210013717,0.005714951665140688,0.0008310340344905853,0
cooking_wrong,local64,113, brat,0.012111335061490536,6.875,w, from,6.875,w,,0.007515282952226698,0.007558115990832448,0.001181518193334341,0
cooking_wrong,local64,114,w,0.0004023363289888948,11.625,urst,urt,11.625,urst,,0.004196461115498096,0.0048213229747489095,0.004287707095500082,0
cooking_wrong,local64,115,urst,0.15855035185813904,4.375, from, and,5.0, from,,0.0037469983217306435,0.0024071840452961624,0.00458568922476843,0
cooking_wrong,local64,116, from,0.15476417541503906,3.75, the, heat,3.75, the,,0.004319192725233734,0.004170031752437353,0.005656555003952235,0
cooking_wrong,local64,117, the,0.2884106934070587,2.625, grill, beer,10.9375, grill,,0.006970392714720219,0.008579776564147323,0.0035015203757211566,0
cooking_wrong,local64,118, grill,0.4782225787639618,3.25, and,",",3.75, and,,0.006840997317340225,0.0042175971902906895,0.0035919199581258,0
cooking_wrong,local64,119, and,2.262460231781006,0.375, cook, serve,-2.5, serve,,0.008528136066161096,0.008236454508733004,0.011141947994474322,0
cooking_wrong,local64,120, cook,1.8569824695587158,0.625, the, in,-0.875, in,,0.0015483743627555668,0.004443330632057041,0.0032434697495773435,0
cooking_wrong,local64,121, the,2.9327762126922607,1.5, onions, beer,2.5, b,,0.007624559570103884,0.008616361184976995,0.009494812868069857,0
cooking_wrong,local64,122, onions,1.9836738109588623,0.125, in, separately,4.125, and,,0.0037813574308529496,0.005219018959905952,0.004861220368184149,0
cooking_wrong,local64,123, in,0.7783582806587219,1.125, the, a,1.125, the,,0.0015907863271422684,0.0014416842022910714,0.0013349551591090858,0
cooking_wrong,local64,124, the,2.5958991050720215,0.5, beer, remaining,-1.3125, same,,0.009199838212225586,0.00893577083479613,0.007846367254387587,0
cooking_wrong,local64,125, beer,2.828641891479492,0.0, mixture, for,-2.4375, until,,0.0030821896507404745,0.0035388473188504577,0.002985278086271137,0
cooking_wrong,local64,126, mixture,1.901331901550293,0.625, for, on,0.625, for,,0.0021394776413217187,0.001960563298780471,0.0006038541323505342,0
cooking_wrong,local64,127, for,1.273956298828125,1.375, , an,1.375, ,,0.011285834363661706,0.007061924901790917,0.0010518356575630605,0
cooking_wrong,local64,128, ,1.5700629949569702,0.125,10,1,-0.875,2,,0.002950130437966436,0.0035132509656250477,0.0019419465097598732,0
cooking_wrong,local64,129,10,1.0449001789093018,0.125, to,-,1.625, to,,0.011526746500749141,0.010913649341091514,0.0018424391746520996,0
cooking_wrong,local64,130, to,0.005410710349678993,9.875, ,12,13.25, ,,0.018049260892439634,0.019723985344171524,0.018094872881192714,0
cooking_wrong,local64,131, ,1.1680588722229004,0.25,12, ,9.125,12,,0.002879193692933768,0.0055913072428666055,0.0013927266118116677,0
cooking_wrong,local64,132,12,0.06450827419757843,6.0, minutes, more,6.0, minutes,,0.004778139817062765,0.003912318905349821,0.0011741668567992747,0
cooking_wrong,local64,133, minutes,1.1176059246063232,1.25,".

",",",-5.25,",",,0.012691186915617436,0.004000216780696064,0.0016069136327132583,0
cooking_wrong,local64,134,".

",4.575069904327393,0.4375,Alternatively,Note,-1.0625,###,,0.01641127630136907,0.03533938754117116,0.009308651031460613,0
cooking_wrong,local64,135,Alternatively,0.3971814811229706,4.125,",",":

",4.5625,",",,0.0007958102505654097,0.0033926069154404104,0.004124885133933276,0
cooking_wrong,local64,136,",",2.6149847507476807,1.5, you, cook,1.5, you,,0.004808408033568412,0.0018635966698639095,0.0015177350724115968,0
cooking_wrong,local64,137, you,0.3752706050872803,2.625, can, could,2.625, can,,0.0015008234768174589,0.0028661733958870173,0.0017281026230193675,0
cooking_wrong,local64,138, can,2.3998453617095947,1.75, cook, also,1.75, cook,,0.010523554577957839,0.005244143132586032,0.002519587578717619,0
cooking_wrong,local64,139, cook,0.2915189266204834,4.625, the, br,7.875, the,,0.011301947582978755,0.008892851124983281,0.004009153286460787,0
cooking_wrong,local64,140, the,0.9432424306869507,1.625, brat, br,3.75, brat,,0.00653699494432658,0.004530610982328653,0.0016469553229399025,0
