case,source_id,seed,judgment,step,offset,query,token,event,active,revisit,top2_margin,logit_entropy,hops,route_divergence,relation_residual,relation_shuffled,relation_coverage,valid_layers
clothes_lengths,14315,3,,27,9, with, t,0,0,1.124741602655579,0.625,3.4972548,2,0.1161965093305034,0.2882766349902076,0.2988077632842525,1.0,31
clothes_lengths,14315,3,,27,9, with, t,0,0,1.124741602655579,0.625,3.4972548,3,0.17317951520284017,0.29907359605034195,0.30705996975302696,1.0,30
clothes_lengths,14315,3,,28,10, t,unic,0,0,3.3981975232961825,2.375,0.57620955,1,,0.18604938134376425,0.2065272146719508,1.0,32
clothes_lengths,14315,3,,28,10, t,unic,0,0,3.3981975232961825,2.375,0.57620955,2,0.15999492522208922,0.20750107628203207,0.22104037132474683,1.0,31
clothes_lengths,14315,3,,28,10, t,unic,0,0,3.3981975232961825,2.375,0.57620955,3,0.2286976178487142,0.2213473112011949,0.2303415358066559,1.0,30
clothes_lengths,14315,3,,29,11,unic, lengths,0,0,1.5462921703449883,0.375,1.8040433,1,,0.2497940113535151,0.27329085540259257,1.0,32
clothes_lengths,14315,3,,29,11,unic, lengths,0,0,1.5462921703449883,0.375,1.8040433,2,0.15003358164141256,0.27656986300022374,0.29084538067540816,1.0,31
clothes_lengths,14315,3,,29,11,unic, lengths,0,0,1.5462921703449883,0.375,1.8040433,3,0.21591447194417318,0.29162621597448984,0.30089569091796875,1.0,30
clothes_lengths,14315,3,,30,12, lengths, reaching,0,0,1.318780636342693,5.25,0.16039938,1,,0.23066053707805168,0.25006833364022896,1.0,32
clothes_lengths,14315,3,,30,12, lengths, reaching,0,0,1.318780636342693,5.25,0.16039938,2,0.16921950924781062,0.25470237355799447,0.2681448006581876,1.0,31
clothes_lengths,14315,3,,30,12, lengths, reaching,0,0,1.318780636342693,5.25,0.16039938,3,0.25547892252604165,0.2696046797869106,0.27896876744925975,1.0,30
clothes_lengths,14315,3,,31,13, reaching, up,0,0,0.46537825148515233,2.0,0.70406383,1,,0.248346682538795,0.26881509547820315,1.0,32
clothes_lengths,14315,3,,31,13, reaching, up,0,0,0.46537825148515233,2.0,0.70406383,2,0.17023157304333103,0.2870821215572857,0.30208745322400526,1.0,31
clothes_lengths,14315,3,,31,13, reaching, up,0,0,0.46537825148515233,2.0,0.70406383,3,0.2662696202596029,0.3074297613153855,0.31811128221452234,1.0,30
clothes_lengths,14315,3,,32,14, up, to,1,1,7.236109026856637,10.25,0.0020527723,1,,0.21387599161607795,0.23194950923789293,1.0,32
clothes_lengths,14315,3,,32,14, up, to,1,1,7.236109026856637,10.25,0.0020527723,2,0.2013323845401887,0.21874558228638866,0.23260092711256397,1.0,31
clothes_lengths,14315,3,,32,14, up, to,1,1,7.236109026856637,10.25,0.0020527723,3,0.25216924349466957,0.2286511627336343,0.23951151147484778,1.0,30
clothes_lengths,14315,3,,33,15, to, the,0,1,6.9964631789484635,2.75,0.35953084,1,,0.26896345510613173,0.2856871197000146,1.0,32
clothes_lengths,14315,3,,33,15, to, the,0,1,6.9964631789484635,2.75,0.35953084,2,0.17923370484382875,0.30996804924741866,0.32389197234184514,1.0,31
clothes_lengths,14315,3,,33,15, to, the,0,1,6.9964631789484635,2.75,0.35953084,3,0.27370781898498536,0.3297978863120079,0.34088937292496363,1.0,30
clothes_lengths,14315,3,,34,16, the, knee,0,0,0.27437304012176145,2.25,0.463565,1,,0.2919135430129245,0.30522966594435275,1.0,32
clothes_lengths,14315,3,,34,16, the, knee,0,0,0.27437304012176145,2.25,0.463565,2,0.14569260997156944,0.3405682945684079,0.352702125666603,1.0,31
clothes_lengths,14315,3,,34,16, the, knee,0,0,0.27437304012176145,2.25,0.463565,3,0.23826500574747722,0.3686556172867616,0.3789181763927142,1.0,30
clothes_lengths,14315,3,,35,17, knee,",",0,0,1.4802640707619183,0.125,1.8942795,1,,0.22614996350785077,0.2442625447147293,1.0,32
clothes_lengths,14315,3,,35,17, knee,",",0,0,1.4802640707619183,0.125,1.8942795,2,0.1571738181575652,0.2572349201166822,0.2713808073632179,1.0,31
clothes_lengths,14315,3,,35,17, knee,",",0,0,1.4802640707619183,0.125,1.8942795,3,0.20785307884216309,0.2798287628839413,0.29077071795860926,1.0,30
clothes_lengths,14315,3,,36,18,",", and,0,0,1.3390950818979626,3.625,0.27232394,1,,0.27893502614460886,0.29721567151136696,1.0,32
clothes_lengths,14315,3,,36,18,",", and,0,0,1.3390950818979626,3.625,0.27232394,2,0.16525768464611423,0.29853307936460743,0.3114742365094923,1.0,31
clothes_lengths,14315,3,,36,18,",", and,0,0,1.3390950818979626,3.625,0.27232394,3,0.2135897477467855,0.3130272361139456,0.32300705661376317,1.0,30
clothes_lengths,14315,3,,37,19, and, skirts,0,0,0.6034361769911466,0.5,2.7679517,1,,0.2837436457630247,0.301764820702374,1.0,32
clothes_lengths,14315,3,,37,19, and, skirts,0,0,0.6034361769911466,0.5,2.7679517,2,0.16242905585996567,0.3044347421776864,0.3163515463952095,1.0,31
clothes_lengths,14315,3,,37,19, and, skirts,0,0,0.6034361769911466,0.5,2.7679517,3,0.21789127985636395,0.31803957348068557,0.32695886343717573,1.0,30
clothes_lengths,14315,3,,38,20, skirts, that,0,0,2.4056851471515435,2.0,1.4323597,1,,0.23201867864554515,0.2524173380516004,1.0,32
clothes_lengths,14315,3,,38,20, skirts, that,0,0,2.4056851471515435,2.0,1.4323597,2,0.20478668520527502,0.26527552168455815,0.27811635910503324,1.0,31
clothes_lengths,14315,3,,38,20, skirts, that,0,0,2.4056851471515435,2.0,1.4323597,3,0.2925610860188802,0.2835837728033463,0.2932735255608956,1.0,30
clothes_lengths,14315,3,,39,21, that, covered,0,0,0.6310952270223942,2.375,0.7642301,1,,0.27290000522043556,0.293555133510381,1.0,32
clothes_lengths,14315,3,,39,21, that, covered,0,0,0.6310952270223942,2.375,0.7642301,2,0.1653508678559334,0.3181322776982861,0.3326983384547695,1.0,31
clothes_lengths,14315,3,,39,21, that, covered,0,0,0.6310952270223942,2.375,0.7642301,3,0.2591557025909424,0.34192595196266967,0.3529559925198555,1.0,30
clothes_lengths,14315,3,,40,22, covered, up,0,0,0.6459385538805333,0.5,1.0417762,1,,0.2272627600159467,0.24379280168795958,1.0,32
clothes_lengths,14315,3,,40,22, covered, up,0,0,0.6459385538805333,0.5,1.0417762,2,0.18357881422965758,0.27485270936402584,0.28969195797558756,1.0,31
clothes_lengths,14315,3,,40,22, covered, up,0,0,0.6459385538805333,0.5,1.0417762,3,0.2802479108174642,0.3051412977278233,0.3168048977851868,1.0,30
clothes_lengths,14315,3,,41,23, up, to,0,0,5.796097465661233,10.625,0.00052765955,1,,0.25028536783065647,0.25950380275025964,1.0,32
clothes_lengths,14315,3,,41,23, up, to,0,0,5.796097465661233,10.625,0.00052765955,2,0.15291893866754347,0.2830092974247471,0.29599664624660244,1.0,31
clothes_lengths,14315,3,,41,23, up, to,0,0,5.796097465661233,10.625,0.00052765955,3,0.20250695546468098,0.3115702470143636,0.3233226219813029,1.0,30
clothes_lengths,14315,3,,42,24, to, the,0,0,6.127084490818344,8.0,0.007437656,1,,0.25561755057424307,0.26442153565585613,1.0,32
clothes_lengths,14315,3,,42,24, to, the,0,0,6.127084490818344,8.0,0.007437656,2,0.1824682604882025,0.3123200189682745,0.32543458356972665,1.0,31
clothes_lengths,14315,3,,42,24, to, the,0,0,6.127084490818344,8.0,0.007437656,3,0.2747474670410156,0.3448048934340477,0.3570987140138944,1.0,30
clothes_lengths,14315,3,,43,25, the, ankle,0,0,0.4999741632047987,2.625,0.35764557,1,,0.26973982935305685,0.2748335530050099,1.0,32
clothes_lengths,14315,3,,43,25, the, ankle,0,0,0.4999741632047987,2.625,0.35764557,2,0.1450274528995637,0.3382353265919993,0.34742526229350795,1.0,31
clothes_lengths,14315,3,,43,25, the, ankle,0,0,0.4999741632047987,2.625,0.35764557,3,0.2453574498494466,0.3769778907299042,0.3877077932159106,1.0,30
clothes_lengths,14315,3,,44,26, ankle,.,0,0,2.881355850031591,4.75,0.1504916,1,,0.22983309160917997,0.24155606809654273,1.0,32
clothes_lengths,14315,3,,44,26, ankle,.,0,0,2.881355850031591,4.75,0.1504916,2,0.15949393856909969,0.2523992482212282,0.26302039214680273,1.0,31
clothes_lengths,14315,3,,44,26, ankle,.,0,0,2.881355850031591,4.75,0.1504916,3,0.19888447125752767,0.2759077101945877,0.2858697518706322,1.0,30
star_transition,14304,0,,69,0,".
",3,1,1,6.268113715544752,7.75,0.009649667,1,,0.28784300037659705,0.31160247419029474,1.0,32
star_transition,14304,0,,69,0,".
",3,1,1,6.268113715544752,7.75,0.009649667,2,0.17207074934436428,0.3028419118735098,0.32034409046173096,1.0,31
star_transition,14304,0,,69,0,".
",3,1,1,6.268113715544752,7.75,0.009649667,3,0.229755703608195,0.3107788304487864,0.32740174531936644,1.0,30
star_transition,14304,0,,70,1,3,.,0,0,1.9201077715508186,9.375,0.0033936524,1,,0.3253337951609865,0.355675338068977,1.0,32
star_transition,14304,0,,70,1,3,.,0,0,1.9201077715508186,9.375,0.0033936524,2,0.16535982008903258,0.3519109934568405,0.37484291243937706,1.0,31
star_transition,14304,0,,70,1,3,.,0,0,1.9201077715508186,9.375,0.0033936524,3,0.23131620089213054,0.36437585155169167,0.38412237962087,1.0,30
star_transition,14304,0,,71,2,., Star,0,0,3.345157547326951,5.75,0.06707345,1,,0.26695559779182076,0.2995009715668857,1.0,32
star_transition,14304,0,,71,2,., Star,0,0,3.345157547326951,5.75,0.06707345,2,0.12849564706125566,0.28499779754107996,0.30984908486566237,1.0,31
star_transition,14304,0,,71,2,., Star,0,0,3.345157547326951,5.75,0.06707345,3,0.20192980766296387,0.2938407329221567,0.3144099364678065,1.0,30
star_transition,14304,0,,72,3, Star,:,0,0,2.8854532868809564,5.75,0.043806866,1,,0.17156002308365714,0.19545866484986618,1.0,32
star_transition,14304,0,,72,3, Star,:,0,0,2.8854532868809564,5.75,0.043806866,2,0.16039242282990487,0.18801096436237136,0.20978772520057618,1.0,31
star_transition,14304,0,,72,3, Star,:,0,0,2.8854532868809564,5.75,0.043806866,3,0.22669506072998047,0.20117959454655648,0.21901864173511665,1.0,30
