condition,variant,step,query,entropy,top_margin,candidate_a,candidate_b,candidate_margin,top_token,expected_candidate,revisit8,revisit16,revisit32,is_value_slot
clothes,local16,43, the,2.8081884384155273,0.25, ankle, ankles,0.625, knee,,0.002042457228526473,0.0,0.0,0
clothes,local16,44, ankle,1.3310439586639404,1.75,., for,2.75,.,,0.006314799888059497,0.0,0.0,0
clothes,local16,45,.,5.060850143432617,0.5,<|eot_id|>, The,0.5,<|eot_id|>,,0.014851862681098282,0.0,0.0,0
clothes,local64,2,ca,2.7797651290893555,0.875, clothes, men,-2.1875, T,,0.0,0.0,0.0,0
clothes,local64,3, clothes,2.813345432281494,1.3125, were, consisted,1.8125, were,,0.0011631554225459695,0.0011631554225459695,0.0011631554225459695,0
clothes,local64,4, were,3.422135353088379,0.25, made, typically,3.0625, made,,0.0012377421371638775,0.0012377421371638775,0.0012377421371638775,0
clothes,local64,5, made,1.3351085186004639,0.25, of, from,0.25, of,,0.002329743350856006,0.002329743350856006,0.002329743350856006,0
clothes,local64,6, of,2.832122802734375,1.5625, woven,":

",7.125, wool,,0.004647321533411741,0.004647321533411741,0.004647321533411741,0
clothes,local64,7, woven,2.690091609954834,0.25, or, textiles,-0.875, wool,,0.0010647649760358036,0.0010647649760358036,0.0010647649760358036,0
clothes,local64,8, or,1.2555387020111084,2.5, kn, knit,5.4375, kn,,0.0007398923044092953,0.0007398923044092953,0.0007398923044092953,0
clothes,local64,9, kn,0.2945438027381897,2.375,itted,itten,12.4375,itted,,0.009669854131061584,0.008586043259128928,0.008586043259128928,0
clothes,local64,10,itted,2.642970085144043,0.125, textiles, textures,5.0625, fabric,,0.0012747854343615472,0.0013627472217194736,0.0013627472217194736,0
clothes,local64,11, textiles,1.4865281581878662,1.125,",", and,1.25,.,,0.00777341949287802,0.0029271136154420674,0.0029271136154420674,0
clothes,local64,12,",",3.8855772018432617,0.75, held, often,-6.875, and,,0.014013183827046305,0.002882340981159359,0.002882340981159359,0
clothes,local64,13, held,1.2434184551239014,1.375, together, by,3.125, together,,0.001017654372844845,0.0029176069074310362,0.0029176069074310362,0
clothes,local64,14, together,0.7478922605514526,1.25, by, with,-1.25, with,,0.0009295744821429253,0.0003616780159063637,0.0003616780159063637,0
clothes,local64,15, by,4.2722368240356445,0.6875, metal, large,0.3125, a,,0.0029586602468043566,0.005151196499355137,0.005151196499355137,0
clothes,local64,16, metal,2.3493990898132324,0.625, pins,pins,8.125, pins,,0.001545280043501407,0.0022834628471173346,0.0022834628471173346,0
clothes,local64,17, pins,1.7678625583648682,0.125,.,",",1.0, or,,0.0014888943987898529,0.000967293162830174,0.0008999059209600091,0
clothes,local64,18,.,2.9141576290130615,0.375, They, The,0.1875, In,,0.031447730492800474,0.013425648387055844,0.006468094827141613,0
clothes,local64,19, They,2.756169080734253,0.375, wore, were,0.375, wore,,0.0042465393780730665,0.004215888038743287,0.0008091744384728372,0
clothes,local64,20, wore,3.671297311782837,0.375, tun, simple,1.5, tun,,0.0038213602965697646,0.006693710573017597,0.0067398472456261516,0
clothes,local64,21, tun,0.003884206060320139,8.0,ics,ks,12.6875,ics,,0.002258270396851003,0.003961563052143902,0.0054505475563928485,0
clothes,local64,22,ics,2.372406005859375,0.875, and, (,1.625,",",,0.00046936020953580737,0.00040502194315195084,0.0002674139686860144,0
clothes,local64,23, and,3.8638930320739746,0.125, clo, skirts,3.8125, clo,,0.0025556773762218654,0.0018292967579327524,0.001353621599264443,0
clothes,local64,24, clo,0.011772403493523598,6.625,aks,ths,6.625,aks,,0.004529357247520238,0.004394253366626799,0.0038486476405523717,0
clothes,local64,25,aks,2.3021318912506104,0.125,",", for,2.0,.,,0.0020175385288894176,0.001027572259772569,0.0002904083812609315,0
clothes,local64,26,",",3.2550301551818848,0.5, with, and,-1.1875, and,,0.013855369878001511,0.006680031248833984,0.0002466764417476952,0
clothes,local64,27, with,4.901271820068359,0.0625, t, men,-2.375, a,,0.001485184475313872,0.0016414225101470947,0.00043426849879324436,0
clothes,local64,28, t,0.5152701735496521,3.125,unic,ass,-3.125,ass,,0.0008367648697458208,0.001136477687396109,0.0,0
clothes,local64,29,unic,4.604689598083496,0.125, lengths, reaching,0.9375, sleeves,,0.004486923920921981,0.002665360749233514,0.0,0
clothes,local64,30, lengths,2.7498693466186523,0.875, reaching, up,2.5, varying,,0.0021845128503628075,0.0018775879871100187,0.0,0
clothes,local64,31, reaching,2.2689270973205566,0.75, up, the,0.25, down,,0.0018697896739467978,0.0013808005605824292,0.0,0
clothes,local64,32, up,0.05049227923154831,7.0, to, the,7.875, to,,0.02357441291678697,0.02192669955547899,0.0,0
clothes,local64,33, to,1.2413874864578247,2.125, the, their,2.125, the,,0.0009200549102388322,0.0004446054808795452,5.7471683248877525e-05,0
clothes,local64,34, the,1.6804401874542236,0.625, knee, knees,-0.625, knees,,0.0021960685262456536,0.0010094448225572705,0.0003864258760586381,0
clothes,local64,35, knee,1.5449261665344238,0.625,",", for,-0.25,.,,0.0038517643115483224,0.0024887171457521617,0.0006284626433625817,0
clothes,local64,36,",",3.439767360687256,2.125, and, while,2.125, and,,0.020733881217893213,0.009689704049378633,0.0019821631140075624,0
clothes,local64,37, and,4.472718238830566,0.875, skirts, women,-1.0, clo,,0.023632837808690965,0.01042293693171814,0.0012285621487535536,0
clothes,local64,38, skirts,3.0048389434814453,0.125, that, covering,3.0625, for,,0.002357174293138087,0.0028901610639877617,0.001038246147800237,0
clothes,local64,39, that,2.758679151535034,0.0, covered, were,-2.25, were,,0.0011228934163227677,0.0016750337090343237,0.0008126343018375337,0
clothes,local64,40, covered,1.0574257373809814,1.25, up, the,-4.125, the,,0.0019256886444054544,0.0022857407457195222,0.0010013401042670012,0
clothes,local64,41, up,0.2049078643321991,4.0, to, the,4.0, to,,0.0023193861707113683,0.002799254492856562,0.001472999807447195,0
clothes,local64,42, to,0.6706723570823669,2.625, the, ankle,7.0, the,,0.0021315268240869045,0.0008071994525380433,0.00014778913464397192,0
clothes,local64,43, the,2.53596830368042,1.125, ankle, ankles,0.375, knee,,0.0029769715038128197,0.0019919624319300056,0.0006002222071401775,0
clothes,local64,44, ankle,0.6600844264030457,3.0,., for,3.0,.,,0.011699967202730477,0.011840497958473861,0.003914830798748881,0
clothes,local64,45,.,2.730377197265625,1.1875,<|eot_id|>, The,1.875,<|eot_id|>,,0.04825607524253428,0.06505865440703928,0.026289676141459495,0
